Traffic_station_id,quality,num_vehicles,avg_speed,num_cars,avg_car_speed,num_trucks,avg_truck_speed,datetime,Station code,Measure value
100101010031287,0.75,37,30,28,34,9,18,2023-01-05 12:00:00,DEBE068,6
100101010031287,0.75,37,30,28,34,9,18,2023-01-05 12:00:00,DEBE125,7
100101010031590,0.75,152,29,128,30,24,27,2023-01-05 12:00:00,DEBE068,6
100101010031590,0.75,152,29,128,30,24,27,2023-01-05 12:00:00,DEBE125,7
100101010031287,1.0,42,40,33,41,9,36,2023-01-05 13:00:00,DEBE068,6
100101010031287,1.0,42,40,33,41,9,36,2023-01-05 13:00:00,DEBE125,7
100101010031590,1.0,182,36,163,36,19,35,2023-01-05 13:00:00,DEBE068,6
100101010031590,1.0,182,36,163,36,19,35,2023-01-05 13:00:00,DEBE125,7
100101010031287,1.0,46,36,42,36,4,29,2023-01-05 14:00:00,DEBE068,6
100101010031287,1.0,46,36,42,36,4,29,2023-01-05 14:00:00,DEBE125,7
100101010031590,1.0,241,37,209,37,32,38,2023-01-05 14:00:00,DEBE068,6
100101010031590,1.0,241,37,209,37,32,38,2023-01-05 14:00:00,DEBE125,7
100101010031287,1.0,42,43,38,43,4,43,2023-01-05 15:00:00,DEBE068,6
100101010031287,1.0,42,43,38,43,4,43,2023-01-05 15:00:00,DEBE125,7
100101010031590,1.0,250,34,201,34,49,33,2023-01-05 15:00:00,DEBE068,6
100101010031590,1.0,250,34,201,34,49,33,2023-01-05 15:00:00,DEBE125,7
100101010031287,1.0,46,37,40,38,6,29,2023-01-05 16:00:00,DEBE068,6
100101010031287,1.0,46,37,40,38,6,29,2023-01-05 16:00:00,DEBE125,7
100101010031590,1.0,217,37,173,37,44,37,2023-01-05 16:00:00,DEBE068,6
100101010031590,1.0,217,37,173,37,44,37,2023-01-05 16:00:00,DEBE125,7
100101010031287,1.0,44,31,40,31,4,30,2023-01-05 17:00:00,DEBE068,6
100101010031287,1.0,44,31,40,31,4,30,2023-01-05 17:00:00,DEBE125,8
100101010031590,1.0,199,37,165,37,34,38,2023-01-05 17:00:00,DEBE068,6
100101010031590,1.0,199,37,165,37,34,38,2023-01-05 17:00:00,DEBE125,8
100101010031287,1.0,44,36,40,37,4,27,2023-01-05 18:00:00,DEBE068,6
100101010031287,1.0,44,36,40,37,4,27,2023-01-05 18:00:00,DEBE125,8
100101010031590,1.0,174,38,151,38,23,39,2023-01-05 18:00:00,DEBE068,6
100101010031590,1.0,174,38,151,38,23,39,2023-01-05 18:00:00,DEBE125,8
100101010031287,1.0,36,36,33,37,3,25,2023-01-05 19:00:00,DEBE068,6
100101010031287,1.0,36,36,33,37,3,25,2023-01-05 19:00:00,DEBE125,8
100101010031590,1.0,118,40,96,40,22,41,2023-01-05 19:00:00,DEBE068,6
100101010031590,1.0,118,40,96,40,22,41,2023-01-05 19:00:00,DEBE125,8
100101010031287,1.0,29,44,27,46,2,25,2023-01-05 20:00:00,DEBE068,7
100101010031287,1.0,29,44,27,46,2,25,2023-01-05 20:00:00,DEBE125,8
100101010031590,1.0,88,42,80,42,8,44,2023-01-05 20:00:00,DEBE068,7
100101010031590,1.0,88,42,80,42,8,44,2023-01-05 20:00:00,DEBE125,8
100101010031287,1.0,28,38,25,38,3,38,2023-01-05 21:00:00,DEBE068,7
100101010031287,1.0,28,38,25,38,3,38,2023-01-05 21:00:00,DEBE125,8
100101010031590,1.0,55,45,47,45,8,42,2023-01-05 21:00:00,DEBE068,7
100101010031590,1.0,55,45,47,45,8,42,2023-01-05 21:00:00,DEBE125,8
100101010031287,1.0,22,40,20,40,2,40,2023-01-05 22:00:00,DEBE068,7
100101010031287,1.0,22,40,20,40,2,40,2023-01-05 22:00:00,DEBE125,8
100101010031590,1.0,58,48,47,48,11,48,2023-01-05 22:00:00,DEBE068,7
100101010031590,1.0,58,48,47,48,11,48,2023-01-05 22:00:00,DEBE125,8
100101010031287,1.0,23,47,22,48,1,40,2023-01-05 23:00:00,DEBE068,7
100101010031287,1.0,23,47,22,48,1,40,2023-01-05 23:00:00,DEBE125,9
100101010031590,1.0,48,42,39,42,9,41,2023-01-05 23:00:00,DEBE068,7
100101010031590,1.0,48,42,39,42,9,41,2023-01-05 23:00:00,DEBE125,9
100101010031287,0.75,17,35,15,34,3,27,2023-01-06 00:00:00,DEBE068,7
100101010031287,0.75,17,35,15,34,3,27,2023-01-06 00:00:00,DEBE125,9
100101010031590,0.75,29,29,25,30,4,23,2023-01-06 00:00:00,DEBE068,7
100101010031590,0.75,29,29,25,30,4,23,2023-01-06 00:00:00,DEBE125,9
100101010031287,1.0,14,39,11,38,3,42,2023-01-06 01:00:00,DEBE068,7
100101010031287,1.0,14,39,11,38,3,42,2023-01-06 01:00:00,DEBE125,9
100101010031590,1.0,25,41,21,41,4,40,2023-01-06 01:00:00,DEBE068,7
100101010031590,1.0,25,41,21,41,4,40,2023-01-06 01:00:00,DEBE125,9
100101010031287,1.0,11,34,7,35,4,32,2023-01-06 02:00:00,DEBE068,7
100101010031287,1.0,11,34,7,35,4,32,2023-01-06 02:00:00,DEBE125,9
100101010031590,1.0,29,42,25,42,4,44,2023-01-06 02:00:00,DEBE068,7
100101010031590,1.0,29,42,25,42,4,44,2023-01-06 02:00:00,DEBE125,9
100101010031287,1.0,13,37,11,38,2,33,2023-01-06 03:00:00,DEBE068,7
100101010031287,1.0,13,37,11,38,2,33,2023-01-06 03:00:00,DEBE125,9
100101010031590,1.0,26,38,20,38,6,38,2023-01-06 03:00:00,DEBE068,7
100101010031590,1.0,26,38,20,38,6,38,2023-01-06 03:00:00,DEBE125,9
100101010031287,1.0,10,35,9,36,1,34,2023-01-06 04:00:00,DEBE068,7
100101010031287,1.0,10,35,9,36,1,34,2023-01-06 04:00:00,DEBE125,9
100101010031590,1.0,19,43,18,43,1,37,2023-01-06 04:00:00,DEBE068,7
100101010031590,1.0,19,43,18,43,1,37,2023-01-06 04:00:00,DEBE125,9
100101010031287,1.0,16,51,15,52,1,45,2023-01-06 05:00:00,DEBE068,7
100101010031287,1.0,16,51,15,52,1,45,2023-01-06 05:00:00,DEBE125,9
100101010031590,1.0,24,43,24,43,0,-1,2023-01-06 05:00:00,DEBE068,7
100101010031590,1.0,24,43,24,43,0,-1,2023-01-06 05:00:00,DEBE125,9
100101010031287,1.0,16,43,12,46,4,33,2023-01-06 06:00:00,DEBE068,7
100101010031287,1.0,16,43,12,46,4,33,2023-01-06 06:00:00,DEBE125,9
100101010031590,1.0,33,43,30,44,3,39,2023-01-06 06:00:00,DEBE068,7
100101010031590,1.0,33,43,30,44,3,39,2023-01-06 06:00:00,DEBE125,9
100101010031287,1.0,29,35,26,35,3,32,2023-01-06 07:00:00,DEBE068,8
100101010031287,1.0,29,35,26,35,3,32,2023-01-06 07:00:00,DEBE125,9
100101010031590,1.0,106,37,87,38,19,34,2023-01-06 07:00:00,DEBE068,8
100101010031590,1.0,106,37,87,38,19,34,2023-01-06 07:00:00,DEBE125,9
100101010031287,1.0,38,38,31,37,7,43,2023-01-06 08:00:00,DEBE068,8
100101010031287,1.0,38,38,31,37,7,43,2023-01-06 08:00:00,DEBE125,10
100101010031590,1.0,117,34,88,34,29,34,2023-01-06 08:00:00,DEBE068,8
100101010031590,1.0,117,34,88,34,29,34,2023-01-06 08:00:00,DEBE125,10
100101010031287,1.0,38,40,35,41,3,33,2023-01-06 09:00:00,DEBE068,8
100101010031287,1.0,38,40,35,41,3,33,2023-01-06 09:00:00,DEBE125,10
100101010031590,1.0,132,36,121,36,11,34,2023-01-06 09:00:00,DEBE068,8
100101010031590,1.0,132,36,121,36,11,34,2023-01-06 09:00:00,DEBE125,10
100101010031287,1.0,42,39,39,39,3,35,2023-01-06 10:00:00,DEBE068,8
100101010031287,1.0,42,39,39,39,3,35,2023-01-06 10:00:00,DEBE125,10
100101010031590,1.0,113,38,105,39,8,36,2023-01-06 10:00:00,DEBE068,8
100101010031590,1.0,113,38,105,39,8,36,2023-01-06 10:00:00,DEBE125,10
100101010031287,1.0,40,37,38,37,2,33,2023-01-06 11:00:00,DEBE068,9
100101010031287,1.0,40,37,38,37,2,33,2023-01-06 11:00:00,DEBE125,11
100101010031590,1.0,141,40,135,41,6,39,2023-01-06 11:00:00,DEBE068,9
100101010031590,1.0,141,40,135,41,6,39,2023-01-06 11:00:00,DEBE125,11
100101010031287,1.0,51,40,50,40,1,40,2023-01-06 12:00:00,DEBE068,9
100101010031287,1.0,51,40,50,40,1,40,2023-01-06 12:00:00,DEBE125,11
100101010031590,1.0,154,38,147,38,7,36,2023-01-06 12:00:00,DEBE068,9
100101010031590,1.0,154,38,147,38,7,36,2023-01-06 12:00:00,DEBE125,11
100101010031287,1.0,33,38,28,38,5,38,2023-01-06 13:00:00,DEBE068,9
100101010031287,1.0,33,38,28,38,5,38,2023-01-06 13:00:00,DEBE125,11
100101010031590,1.0,161,39,105,39,56,40,2023-01-06 13:00:00,DEBE068,9
100101010031590,1.0,161,39,105,39,56,40,2023-01-06 13:00:00,DEBE125,11
100101010031287,1.0,43,37,39,38,4,31,2023-01-06 14:00:00,DEBE068,9
100101010031287,1.0,43,37,39,38,4,31,2023-01-06 14:00:00,DEBE125,11
100101010031590,1.0,172,40,161,40,11,42,2023-01-06 14:00:00,DEBE068,9
100101010031590,1.0,172,40,161,40,11,42,2023-01-06 14:00:00,DEBE125,11
100101010031287,1.0,49,39,47,39,2,36,2023-01-06 15:00:00,DEBE068,10
100101010031287,1.0,49,39,47,39,2,36,2023-01-06 15:00:00,DEBE125,11
100101010031590,1.0,220,39,204,39,16,40,2023-01-06 15:00:00,DEBE068,10
100101010031590,1.0,220,39,204,39,16,40,2023-01-06 15:00:00,DEBE125,11
100101010031287,1.0,45,30,42,30,3,36,2023-01-06 16:00:00,DEBE068,10
100101010031287,1.0,45,30,42,30,3,36,2023-01-06 16:00:00,DEBE125,11
100101010031590,1.0,209,37,202,37,7,39,2023-01-06 16:00:00,DEBE068,10
100101010031590,1.0,209,37,202,37,7,39,2023-01-06 16:00:00,DEBE125,11
100101010031287,1.0,45,35,44,35,1,36,2023-01-06 17:00:00,DEBE068,10
100101010031287,1.0,45,35,44,35,1,36,2023-01-06 17:00:00,DEBE125,11
100101010031590,1.0,199,37,192,37,7,36,2023-01-06 17:00:00,DEBE068,10
100101010031590,1.0,199,37,192,37,7,36,2023-01-06 17:00:00,DEBE125,11
100101010031287,1.0,45,34,44,34,1,36,2023-01-06 18:00:00,DEBE068,10
100101010031287,1.0,45,34,44,34,1,36,2023-01-06 18:00:00,DEBE125,11
100101010031590,1.0,159,38,146,39,13,35,2023-01-06 18:00:00,DEBE068,10
100101010031590,1.0,159,38,146,39,13,35,2023-01-06 18:00:00,DEBE125,11
100101010031287,1.0,35,36,34,36,1,36,2023-01-06 19:00:00,DEBE068,10
100101010031287,1.0,35,36,34,36,1,36,2023-01-06 19:00:00,DEBE125,11
100101010031590,1.0,156,37,145,37,11,38,2023-01-06 19:00:00,DEBE068,10
100101010031590,1.0,156,37,145,37,11,38,2023-01-06 19:00:00,DEBE125,11
100101010031287,1.0,23,43,19,39,4,60,2023-01-06 20:00:00,DEBE068,10
100101010031287,1.0,23,43,19,39,4,60,2023-01-06 20:00:00,DEBE125,11
100101010031590,1.0,110,38,100,38,10,38,2023-01-06 20:00:00,DEBE068,10
100101010031590,1.0,110,38,100,38,10,38,2023-01-06 20:00:00,DEBE125,11
100101010031287,1.0,23,38,22,39,1,24,2023-01-06 21:00:00,DEBE068,10
100101010031287,1.0,23,38,22,39,1,24,2023-01-06 21:00:00,DEBE125,11
100101010031590,1.0,79,41,70,41,9,39,2023-01-06 21:00:00,DEBE068,10
100101010031590,1.0,79,41,70,41,9,39,2023-01-06 21:00:00,DEBE125,11
100101010031287,1.0,26,32,23,33,3,28,2023-01-06 22:00:00,DEBE068,10
100101010031287,1.0,26,32,23,33,3,28,2023-01-06 22:00:00,DEBE125,11
100101010031590,1.0,99,41,90,40,9,46,2023-01-06 22:00:00,DEBE068,10
100101010031590,1.0,99,41,90,40,9,46,2023-01-06 22:00:00,DEBE125,11
100101010031287,1.0,22,44,21,44,1,48,2023-01-06 23:00:00,DEBE068,10
100101010031287,1.0,22,44,21,44,1,48,2023-01-06 23:00:00,DEBE125,11
100101010031590,1.0,82,40,76,40,6,41,2023-01-06 23:00:00,DEBE068,10
100101010031590,1.0,82,40,76,40,6,41,2023-01-06 23:00:00,DEBE125,11
100101010031287,1.0,24,38,23,39,1,29,2023-01-07 00:00:00,DEBE068,10
100101010031287,1.0,24,38,23,39,1,29,2023-01-07 00:00:00,DEBE125,12
100101010031590,1.0,40,41,33,42,7,35,2023-01-07 00:00:00,DEBE068,10
100101010031590,1.0,40,41,33,42,7,35,2023-01-07 00:00:00,DEBE125,12
100101010031287,1.0,14,43,13,43,1,41,2023-01-07 01:00:00,DEBE068,11
100101010031287,1.0,14,43,13,43,1,41,2023-01-07 01:00:00,DEBE125,12
100101010031590,1.0,44,40,36,41,8,37,2023-01-07 01:00:00,DEBE068,11
100101010031590,1.0,44,40,36,41,8,37,2023-01-07 01:00:00,DEBE125,12
100101010031287,1.0,7,49,7,49,0,-1,2023-01-07 02:00:00,DEBE068,11
100101010031287,1.0,7,49,7,49,0,-1,2023-01-07 02:00:00,DEBE125,12
100101010031590,1.0,30,42,26,42,4,46,2023-01-07 02:00:00,DEBE068,11
100101010031590,1.0,30,42,26,42,4,46,2023-01-07 02:00:00,DEBE125,12
100101010031287,1.0,14,52,14,52,0,-1,2023-01-07 03:00:00,DEBE068,11
100101010031287,1.0,14,52,14,52,0,-1,2023-01-07 03:00:00,DEBE125,12
100101010031590,1.0,21,40,14,41,7,38,2023-01-07 03:00:00,DEBE068,11
100101010031590,1.0,21,40,14,41,7,38,2023-01-07 03:00:00,DEBE125,12
100101010031287,1.0,8,50,8,50,0,-1,2023-01-07 04:00:00,DEBE068,11
100101010031287,1.0,8,50,8,50,0,-1,2023-01-07 04:00:00,DEBE125,12
100101010031590,1.0,21,44,16,45,5,40,2023-01-07 04:00:00,DEBE068,11
100101010031590,1.0,21,44,16,45,5,40,2023-01-07 04:00:00,DEBE125,12
100101010031287,1.0,12,44,10,46,2,36,2023-01-07 05:00:00,DEBE068,11
100101010031287,1.0,12,44,10,46,2,36,2023-01-07 05:00:00,DEBE125,12
100101010031590,1.0,27,47,19,47,8,47,2023-01-07 05:00:00,DEBE068,11
100101010031590,1.0,27,47,19,47,8,47,2023-01-07 05:00:00,DEBE125,12
100101010031287,1.0,11,39,11,39,0,-1,2023-01-07 06:00:00,DEBE068,12
100101010031287,1.0,11,39,11,39,0,-1,2023-01-07 06:00:00,DEBE125,13
100101010031590,1.0,34,36,26,37,8,33,2023-01-07 06:00:00,DEBE068,12
100101010031590,1.0,34,36,26,37,8,33,2023-01-07 06:00:00,DEBE125,13
100101010031287,1.0,15,32,15,32,0,-1,2023-01-07 07:00:00,DEBE068,12
100101010031287,1.0,15,32,15,32,0,-1,2023-01-07 07:00:00,DEBE125,13
100101010031590,1.0,29,41,25,41,4,45,2023-01-07 07:00:00,DEBE068,12
100101010031590,1.0,29,41,25,41,4,45,2023-01-07 07:00:00,DEBE125,13
100101010031287,1.0,12,44,12,44,0,-1,2023-01-07 08:00:00,DEBE068,12
100101010031287,1.0,12,44,12,44,0,-1,2023-01-07 08:00:00,DEBE125,13
100101010031590,1.0,37,38,28,37,9,41,2023-01-07 08:00:00,DEBE068,12
100101010031590,1.0,37,38,28,37,9,41,2023-01-07 08:00:00,DEBE125,13
100101010031287,1.0,29,38,28,38,1,45,2023-01-07 09:00:00,DEBE068,13
100101010031287,1.0,29,38,28,38,1,45,2023-01-07 09:00:00,DEBE125,13
100101010031590,1.0,53,38,46,38,7,37,2023-01-07 09:00:00,DEBE068,13
100101010031590,1.0,53,38,46,38,7,37,2023-01-07 09:00:00,DEBE125,13
100101010031287,1.0,26,36,24,37,2,30,2023-01-07 10:00:00,DEBE068,13
100101010031287,1.0,26,36,24,37,2,30,2023-01-07 10:00:00,DEBE125,13
100101010031590,1.0,64,38,58,39,6,32,2023-01-07 10:00:00,DEBE068,13
100101010031590,1.0,64,38,58,39,6,32,2023-01-07 10:00:00,DEBE125,13
100101010031287,1.0,36,32,31,34,5,23,2023-01-07 11:00:00,DEBE068,12
100101010031287,1.0,36,32,31,34,5,23,2023-01-07 11:00:00,DEBE125,13
100101010031590,1.0,70,38,62,38,8,35,2023-01-07 11:00:00,DEBE068,12
100101010031590,1.0,70,38,62,38,8,35,2023-01-07 11:00:00,DEBE125,13
100101010031287,1.0,37,38,35,39,2,22,2023-01-07 12:00:00,DEBE068,12
100101010031287,1.0,37,38,35,39,2,22,2023-01-07 12:00:00,DEBE125,12
100101010031590,1.0,115,38,100,38,15,34,2023-01-07 12:00:00,DEBE068,12
100101010031590,1.0,115,38,100,38,15,34,2023-01-07 12:00:00,DEBE125,12
100101010031287,1.0,31,37,29,38,2,20,2023-01-07 13:00:00,DEBE068,12
100101010031287,1.0,31,37,29,38,2,20,2023-01-07 13:00:00,DEBE125,12
100101010031590,1.0,110,41,91,41,19,38,2023-01-07 13:00:00,DEBE068,12
100101010031590,1.0,110,41,91,41,19,38,2023-01-07 13:00:00,DEBE125,12
100101010031287,1.0,41,37,39,37,2,34,2023-01-07 14:00:00,DEBE068,12
100101010031287,1.0,41,37,39,37,2,34,2023-01-07 14:00:00,DEBE125,12
100101010031590,1.0,115,40,103,40,12,35,2023-01-07 14:00:00,DEBE068,12
100101010031590,1.0,115,40,103,40,12,35,2023-01-07 14:00:00,DEBE125,12
100101010031287,1.0,35,36,35,36,0,-1,2023-01-07 15:00:00,DEBE068,12
100101010031287,1.0,35,36,35,36,0,-1,2023-01-07 15:00:00,DEBE125,12
100101010031590,1.0,120,40,112,40,8,38,2023-01-07 15:00:00,DEBE068,12
100101010031590,1.0,120,40,112,40,8,38,2023-01-07 15:00:00,DEBE125,12
100101010031287,1.0,43,32,40,33,3,21,2023-01-07 16:00:00,DEBE068,12
100101010031287,1.0,43,32,40,33,3,21,2023-01-07 16:00:00,DEBE125,12
100101010031590,1.0,118,39,104,39,14,36,2023-01-07 16:00:00,DEBE068,12
100101010031590,1.0,118,39,104,39,14,36,2023-01-07 16:00:00,DEBE125,12
100101010031287,1.0,42,34,40,34,2,18,2023-01-07 17:00:00,DEBE068,12
100101010031287,1.0,42,34,40,34,2,18,2023-01-07 17:00:00,DEBE125,13
100101010031590,1.0,126,38,116,38,10,38,2023-01-07 17:00:00,DEBE068,12
100101010031590,1.0,126,38,116,38,10,38,2023-01-07 17:00:00,DEBE125,13
100101010031287,1.0,47,35,45,36,2,18,2023-01-07 18:00:00,DEBE068,13
100101010031287,1.0,47,35,45,36,2,18,2023-01-07 18:00:00,DEBE125,13
100101010031590,1.0,118,39,108,39,10,38,2023-01-07 18:00:00,DEBE068,13
100101010031590,1.0,118,39,108,39,10,38,2023-01-07 18:00:00,DEBE125,13
100101010031287,1.0,34,30,31,32,3,18,2023-01-07 19:00:00,DEBE068,13
100101010031287,1.0,34,30,31,32,3,18,2023-01-07 19:00:00,DEBE125,13
100101010031590,1.0,112,39,95,39,17,38,2023-01-07 19:00:00,DEBE068,13
100101010031590,1.0,112,39,95,39,17,38,2023-01-07 19:00:00,DEBE125,13
100101010031287,1.0,34,34,33,35,1,18,2023-01-07 20:00:00,DEBE068,13
100101010031287,1.0,34,34,33,35,1,18,2023-01-07 20:00:00,DEBE125,13
100101010031590,1.0,101,39,89,39,12,40,2023-01-07 20:00:00,DEBE068,13
100101010031590,1.0,101,39,89,39,12,40,2023-01-07 20:00:00,DEBE125,13
100101010031287,1.0,28,35,26,36,2,18,2023-01-07 21:00:00,DEBE068,13
100101010031287,1.0,28,35,26,36,2,18,2023-01-07 21:00:00,DEBE125,13
100101010031590,1.0,74,40,67,40,7,41,2023-01-07 21:00:00,DEBE068,13
100101010031590,1.0,74,40,67,40,7,41,2023-01-07 21:00:00,DEBE125,13
100101010031287,1.0,33,37,32,37,1,18,2023-01-07 22:00:00,DEBE068,13
100101010031287,1.0,33,37,32,37,1,18,2023-01-07 22:00:00,DEBE125,13
100101010031590,1.0,94,38,65,40,29,35,2023-01-07 22:00:00,DEBE068,13
100101010031590,1.0,94,38,65,40,29,35,2023-01-07 22:00:00,DEBE125,13
100101010031287,1.0,28,41,27,41,1,38,2023-01-07 23:00:00,DEBE068,13
100101010031287,1.0,28,41,27,41,1,38,2023-01-07 23:00:00,DEBE125,13
100101010031590,1.0,84,38,61,38,23,37,2023-01-07 23:00:00,DEBE068,13
100101010031590,1.0,84,38,61,38,23,37,2023-01-07 23:00:00,DEBE125,13
100101010031287,1.0,39,39,33,40,6,37,2023-01-09 15:00:00,DEBE068,17
100101010031287,1.0,39,39,33,40,6,37,2023-01-09 15:00:00,DEBE125,18
100101010031590,1.0,196,38,181,39,15,36,2023-01-09 15:00:00,DEBE068,17
100101010031590,1.0,196,38,181,39,15,36,2023-01-09 15:00:00,DEBE125,18
100101010031287,1.0,42,36,40,36,2,30,2023-01-09 16:00:00,DEBE068,17
100101010031287,1.0,42,36,40,36,2,30,2023-01-09 16:00:00,DEBE125,18
100101010031590,1.0,200,40,184,39,16,40,2023-01-09 16:00:00,DEBE068,17
100101010031590,1.0,200,40,184,39,16,40,2023-01-09 16:00:00,DEBE125,18
100101010031287,1.0,37,34,34,34,3,30,2023-01-09 17:00:00,DEBE068,16
100101010031287,1.0,37,34,34,34,3,30,2023-01-09 17:00:00,DEBE125,18
100101010031590,1.0,181,39,165,39,16,39,2023-01-09 17:00:00,DEBE068,16
100101010031590,1.0,181,39,165,39,16,39,2023-01-09 17:00:00,DEBE125,18
100101010031287,1.0,41,38,39,38,2,30,2023-01-09 18:00:00,DEBE068,16
100101010031287,1.0,41,38,39,38,2,30,2023-01-09 18:00:00,DEBE125,18
100101010031590,1.0,176,38,163,37,13,38,2023-01-09 18:00:00,DEBE068,16
100101010031590,1.0,176,38,163,37,13,38,2023-01-09 18:00:00,DEBE125,18
100101010031287,1.0,36,32,34,32,2,30,2023-01-09 19:00:00,DEBE068,16
100101010031287,1.0,36,32,34,32,2,30,2023-01-09 19:00:00,DEBE125,18
100101010031590,1.0,110,37,95,38,15,32,2023-01-09 19:00:00,DEBE068,16
100101010031590,1.0,110,37,95,38,15,32,2023-01-09 19:00:00,DEBE125,18
100101010031287,1.0,25,34,23,35,2,24,2023-01-09 20:00:00,DEBE068,15
100101010031287,1.0,25,34,23,35,2,24,2023-01-09 20:00:00,DEBE125,18
100101010031590,1.0,81,40,64,41,17,39,2023-01-09 20:00:00,DEBE068,15
100101010031590,1.0,81,40,64,41,17,39,2023-01-09 20:00:00,DEBE125,18
100101010031287,1.0,26,32,24,33,2,27,2023-01-09 21:00:00,DEBE068,15
100101010031287,1.0,26,32,24,33,2,27,2023-01-09 21:00:00,DEBE125,17
100101010031590,1.0,65,39,51,40,14,35,2023-01-09 21:00:00,DEBE068,15
100101010031590,1.0,65,39,51,40,14,35,2023-01-09 21:00:00,DEBE125,17
100101010031287,1.0,16,34,14,35,2,28,2023-01-09 22:00:00,DEBE068,14
100101010031287,1.0,16,34,14,35,2,28,2023-01-09 22:00:00,DEBE125,17
100101010031590,1.0,68,42,56,43,12,39,2023-01-09 22:00:00,DEBE068,14
100101010031590,1.0,68,42,56,43,12,39,2023-01-09 22:00:00,DEBE125,17
100101010031287,1.0,37,38,28,42,9,27,2023-01-16 11:00:00,DEBE068,7
100101010031287,1.0,37,38,28,42,9,27,2023-01-16 11:00:00,DEBE125,8
100101010031590,1.0,177,36,151,36,26,37,2023-01-16 11:00:00,DEBE068,7
100101010031590,1.0,177,36,151,36,26,37,2023-01-16 11:00:00,DEBE125,8
100101010031287,1.0,36,39,27,42,9,30,2023-01-16 12:00:00,DEBE068,7
100101010031287,1.0,36,39,27,42,9,30,2023-01-16 12:00:00,DEBE125,8
100101010031590,1.0,173,36,156,36,17,36,2023-01-16 12:00:00,DEBE068,7
100101010031590,1.0,173,36,156,36,17,36,2023-01-16 12:00:00,DEBE125,8
100101010031287,1.0,40,37,36,37,4,41,2023-01-16 13:00:00,DEBE068,7
100101010031287,1.0,40,37,36,37,4,41,2023-01-16 13:00:00,DEBE125,8
100101010031590,1.0,151,37,131,37,20,38,2023-01-16 13:00:00,DEBE068,7
100101010031590,1.0,151,37,131,37,20,38,2023-01-16 13:00:00,DEBE125,8
100101010031287,1.0,51,36,47,37,4,32,2023-01-16 14:00:00,DEBE068,8
100101010031287,1.0,51,36,47,37,4,32,2023-01-16 14:00:00,DEBE125,8
100101010031590,1.0,192,37,172,37,20,38,2023-01-16 14:00:00,DEBE068,8
100101010031590,1.0,192,37,172,37,20,38,2023-01-16 14:00:00,DEBE125,8
100101010031287,1.0,47,36,45,36,2,32,2023-01-16 15:00:00,DEBE068,8
100101010031287,1.0,47,36,45,36,2,32,2023-01-16 15:00:00,DEBE125,9
100101010031590,1.0,273,36,253,36,20,37,2023-01-16 15:00:00,DEBE068,8
100101010031590,1.0,273,36,253,36,20,37,2023-01-16 15:00:00,DEBE125,9
100101010031287,1.0,46,36,44,36,2,36,2023-01-16 16:00:00,DEBE068,8
100101010031287,1.0,46,36,44,36,2,36,2023-01-16 16:00:00,DEBE125,9
100101010031590,1.0,245,35,226,35,19,36,2023-01-16 16:00:00,DEBE068,8
100101010031590,1.0,245,35,226,35,19,36,2023-01-16 16:00:00,DEBE125,9
100101010031287,1.0,40,37,37,37,3,33,2023-01-16 17:00:00,DEBE068,8
100101010031287,1.0,40,37,37,37,3,33,2023-01-16 17:00:00,DEBE125,9
100101010031590,1.0,201,36,184,36,17,39,2023-01-16 17:00:00,DEBE068,8
100101010031590,1.0,201,36,184,36,17,39,2023-01-16 17:00:00,DEBE125,9
100101010031287,1.0,41,36,33,38,8,29,2023-01-16 18:00:00,DEBE068,8
100101010031287,1.0,41,36,33,38,8,29,2023-01-16 18:00:00,DEBE125,9
100101010031590,1.0,185,36,159,36,26,35,2023-01-16 18:00:00,DEBE068,8
100101010031590,1.0,185,36,159,36,26,35,2023-01-16 18:00:00,DEBE125,9
100101010031287,1.0,52,39,50,40,2,26,2023-01-16 19:00:00,DEBE068,8
100101010031287,1.0,52,39,50,40,2,26,2023-01-16 19:00:00,DEBE125,10
100101010031590,1.0,119,38,95,38,24,37,2023-01-16 19:00:00,DEBE068,8
100101010031590,1.0,119,38,95,38,24,37,2023-01-16 19:00:00,DEBE125,10
100101010031287,1.0,37,39,36,39,1,26,2023-01-16 20:00:00,DEBE068,9
100101010031287,1.0,37,39,36,39,1,26,2023-01-16 20:00:00,DEBE125,10
100101010031590,1.0,110,38,90,38,20,38,2023-01-16 20:00:00,DEBE068,9
100101010031590,1.0,110,38,90,38,20,38,2023-01-16 20:00:00,DEBE125,10
100101010031287,1.0,27,36,25,36,2,28,2023-01-16 21:00:00,DEBE068,9
100101010031287,1.0,27,36,25,36,2,28,2023-01-16 21:00:00,DEBE125,10
100101010031590,1.0,75,41,61,41,14,37,2023-01-16 21:00:00,DEBE068,9
100101010031590,1.0,75,41,61,41,14,37,2023-01-16 21:00:00,DEBE125,10
100101010031287,1.0,27,41,27,41,0,-1,2023-01-16 22:00:00,DEBE068,9
100101010031287,1.0,27,41,27,41,0,-1,2023-01-16 22:00:00,DEBE125,10
100101010031590,1.0,62,41,42,43,20,39,2023-01-16 22:00:00,DEBE068,9
100101010031590,1.0,62,41,42,43,20,39,2023-01-16 22:00:00,DEBE125,10
100101010031287,1.0,26,39,24,40,2,29,2023-01-16 23:00:00,DEBE068,9
100101010031287,1.0,26,39,24,40,2,29,2023-01-16 23:00:00,DEBE125,10
100101010031590,1.0,51,43,35,44,16,40,2023-01-16 23:00:00,DEBE068,9
